0.00000 3.83964
0.04490 3.83964
0.45473 3.83519
0.99761 3.83485
1.49322 3.82944
1.98908 3.82024
2.50033 3.72488
2.99626 3.71472
3.49081 3.72484
4.00579 3.71468
4.48168 3.71910
5.00480 3.72921
5.50407 3.66996
5.98062 3.66456
7.00887 3.66927
8.99931 3.66982
9.98094 3.65997
10.01 3.65997
